<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.15	00:00:00	1.11284	1.11287	1.11250	1.11274	1191	0	1
2020.01.15	02:00:00	1.11274	1.11310	1.11269	1.11296	1529	0	1
2020.01.15	04:00:00	1.11295	1.11311	1.11270	1.11302	1129	0	2
2020.01.15	06:00:00	1.11302	1.11345	1.11295	1.11339	924	0	1
2020.01.15	08:00:00	1.11339	1.11367	1.11269	1.11284	1701	0	1
2020.01.15	10:00:00	1.11284	1.11333	1.11185	1.11283	3409	0	1
2020.01.15	12:00:00	1.11283	1.11549	1.11250	1.11479	3420	0	1
2020.01.15	14:00:00	1.11479	1.11526	1.11395	1.11489	3887	0	1
2020.01.15	16:00:00	1.11487	1.11633	1.11431	1.11521	5112	0	1
2020.01.15	18:00:00	1.11522	1.11614	1.11496	1.11575	3179	0	1
2020.01.15	20:00:00	1.11575	1.11596	1.11494	1.11503	2069	0	1
2020.01.15	22:00:00	1.11503	1.11529	1.11480	1.11495	1552	0	1
2020.01.16	00:00:00	1.11492	1.11534	1.11481	1.11523	1649	0	1
2020.01.16	02:00:00	1.11524	1.11580	1.11522	1.11535	1666	0	1
2020.01.16	04:00:00	1.11535	1.11549	1.11507	1.11527	932	0	1
2020.01.16	06:00:00	1.11527	1.11534	1.11495	1.11496	750	0	2
2020.01.16	08:00:00	1.11496	1.11528	1.11446	1.11476	2114	0	1
2020.01.16	10:00:00	1.11476	1.11636	1.11458	1.11533	3656	0	1
2020.01.16	12:00:00	1.11533	1.11632	1.11525	1.11588	2450	0	1
2020.01.16	14:00:00	1.11588	1.11726	1.11500	1.11513	4758	0	1
2020.01.16	16:00:00	1.11514	1.11601	1.11310	1.11407	5949	0	1
2020.01.16	18:00:00	1.11407	1.11424	1.11278	1.11346	3299	0	1
2020.01.16	20:00:00	1.11346	1.11361	1.11316	1.11349	1807	0	1
2020.01.16	22:00:00	1.11348	1.11380	1.11342	1.11358	1423	0	1
2020.01.17	00:00:00	1.11352	1.11382	1.11334	1.11369	910	0	2
2020.01.17	02:00:00	1.11367	1.11392	1.11339	1.11368	1441	0	1
2020.01.17	04:00:00	1.11368	1.11425	1.11309	1.11310	1453	0	1
2020.01.17	06:00:00	1.11310	1.11375	1.11307	1.11364	870	0	2
2020.01.17	08:00:00	1.11364	1.11411	1.11347	1.11363	1746	0	1
2020.01.17	10:00:00	1.11363	1.11395	1.11247	1.11276	3816	0	1
2020.01.17	12:00:00	1.11276	1.11282	1.11062	1.11122	3345	0	1
2020.01.17	14:00:00	1.11122	1.11146	1.10978	1.11003	4021	0	1
2020.01.17	16:00:00	1.11004	1.11059	1.10862	1.10937	5277	0	1
2020.01.17	18:00:00	1.10937	1.10961	1.10878	1.10911	2639	0	1
2020.01.17	20:00:00	1.10911	1.10946	1.10901	1.10931	1389	0	1
2020.01.17	22:00:00	1.10931	1.10932	1.10890	1.10893	1182	0	1
2020.01.20	00:00:00	1.10920	1.10948	1.10888	1.10945	1407	0	1
2020.01.20	02:00:00	1.10945	1.10985	1.10924	1.10962	1136	0	1
2020.01.20	04:00:00	1.10962	1.10989	1.10949	1.10958	721	0	1
2020.01.20	06:00:00	1.10958	1.10988	1.10940	1.10978	732	0	1
2020.01.20	08:00:00	1.10978	1.11024	1.10939	1.10943	1988	0	1
2020.01.20	10:00:00	1.10943	1.10972	1.10820	1.10894	3145	0	1
2020.01.20	12:00:00	1.10895	1.10904	1.10828	1.10857	1671	0	1
2020.01.20	14:00:00	1.10856	1.10871	1.10804	1.10835	1690	0	1
2020.01.20	16:00:00	1.10835	1.10851	1.10766	1.10826	2114	0	1
2020.01.20	18:00:00	1.10826	1.10866	1.10811	1.10832	1345	0	1
2020.01.20	20:00:00	1.10831	1.10919	1.10823	1.10918	1040	0	1
2020.01.20	22:00:00	1.10918	1.10976	1.10910	1.10944	1563	0	2
2020.01.21	00:00:00	1.10934	1.10977	1.10928	1.10961	863	0	1
2020.01.21	02:00:00	1.10961	1.10967	1.10888	1.10904	1756	0	1
2020.01.21	04:00:00	1.10905	1.10985	1.10905	1.10972	1533	0	1
2020.01.21	06:00:00	1.10972	1.10993	1.10946	1.10952	876	0	1
2020.01.21	08:00:00	1.10952	1.10972	1.10915	1.10921	2354	0	1
2020.01.21	10:00:00	1.10921	1.10962	1.10855	1.10906	3902	0	1
2020.01.21	12:00:00	1.10906	1.11100	1.10900	1.11054	3889	0	1
2020.01.21	14:00:00	1.11054	1.11180	1.10996	1.11136	3301	0	1
2020.01.21	16:00:00	1.11136	1.11137	1.10886	1.10976	4224	0	1
2020.01.21	18:00:00	1.10976	1.10997	1.10902	1.10916	2504	0	1
2020.01.21	20:00:00	1.10916	1.10952	1.10894	1.10947	2320	0	1
2020.01.21	22:00:00	1.10947	1.10952	1.10809	1.10819	1529	0	1
2020.01.22	00:00:00	1.10816	1.10855	1.10812	1.10851	1311	0	2
2020.01.22	02:00:00	1.10851	1.10868	1.10776	1.10816	1749	0	1
2020.01.22	04:00:00	1.10818	1.10838	1.10772	1.10814	1353	0	2
2020.01.22	06:00:00	1.10814	1.10855	1.10806	1.10844	759	0	1
2020.01.22	08:00:00	1.10844	1.10861	1.10752	1.10858	2061	0	1
2020.01.22	10:00:00	1.10858	1.10926	1.10748	1.10907	3477	0	1
2020.01.22	12:00:00	1.10907	1.10947	1.10780	1.10786	3041	0	1
2020.01.22	14:00:00	1.10786	1.10912	1.10770	1.10896	3907	0	1
2020.01.22	16:00:00	1.10896	1.10983	1.10701	1.10753	5584	0	1
2020.01.22	18:00:00	1.10752	1.10912	1.10747	1.10857	3604	0	1
2020.01.22	20:00:00	1.10856	1.10933	1.10838	1.10919	2027	0	1
2020.01.22	22:00:00	1.10918	1.10951	1.10893	1.10920	1397	0	1
2020.01.23	00:00:00	1.10920	1.10967	1.10919	1.10956	1049	0	1
2020.01.23	02:00:00	1.10956	1.10994	1.10796	1.10891	2334	0	1
2020.01.23	04:00:00	1.10891	1.10913	1.10823	1.10828	1032	0	2
2020.01.23	06:00:00	1.10828	1.10856	1.10811	1.10829	1153	0	1
2020.01.23	08:00:00	1.10829	1.10921	1.10809	1.10891	2194	0	2
2020.01.23	10:00:00	1.10891	1.10895	1.10790	1.10842	3435	0	1
2020.01.23	12:00:00	1.10842	1.10947	1.10821	1.10904	2628	0	1
2020.01.23	14:00:00	1.10904	1.11087	1.10801	1.10864	5772	0	1
2020.01.23	16:00:00	1.10864	1.10903	1.10401	1.10461	9443	0	1
2020.01.23	18:00:00	1.10461	1.10518	1.10363	1.10509	4039	0	1
2020.01.23	20:00:00	1.10509	1.10558	1.10481	1.10552	2655	0	1
2020.01.23	22:00:00	1.10552	1.10588	1.10542	1.10542	1843	0	1
2020.01.24	00:00:00	1.10542	1.10582	1.10516	1.10553	1181	0	2
2020.01.24	02:00:00	1.10553	1.10555	1.10506	1.10538	1384	0	1
2020.01.24	04:00:00	1.10538	1.10538	1.10496	1.10503	869	0	1
2020.01.24	06:00:00	1.10503	1.10516	1.10465	1.10488	916	0	1
2020.01.24	08:00:00	1.10488	1.10525	1.10425	1.10510	1792	0	1
2020.01.24	10:00:00	1.10510	1.10617	1.10334	1.10358	6331	0	1
2020.01.24	12:00:00	1.10358	1.10396	1.10281	1.10355	3238	0	1
2020.01.24	14:00:00	1.10355	1.10389	1.10261	1.10386	3113	0	1
2020.01.24	16:00:00	1.10386	1.10397	1.10231	1.10247	6038	0	1
2020.01.24	18:00:00	1.10247	1.10277	1.10196	1.10270	3544	0	1
2020.01.24	20:00:00	1.10270	1.10328	1.10260	1.10296	2309	0	1
2020.01.24	22:00:00	1.10296	1.10301	1.10238	1.10255	2135	0	1
2020.01.27	00:00:00	1.10295	1.10341	1.10244	1.10244	4042	0	1
2020.01.27	02:00:00	1.10245	1.10346	1.10245	1.10335	2154	0	1
2020.01.27	04:00:00	1.10334	1.10356	1.10274	1.10280	1043	0	1
2020.01.27	06:00:00	1.10280	1.10307	1.10267	1.10307	700	0	1
2020.01.27	08:00:00	1.10307	1.10375	1.10261	1.10343	2282	0	1
2020.01.27	10:00:00	1.10343	1.10374	1.10150	1.10209	5145	0	1
2020.01.27	12:00:00	1.10209	1.10290	1.10183	1.10244	3091	0	1
2020.01.27	14:00:00	1.10244	1.10315	1.10201	1.10272	3454	0	1
2020.01.27	16:00:00	1.10272	1.10320	1.10112	1.10125	5827	0	1
2020.01.27	18:00:00	1.10124	1.10219	1.10096	1.10152	2804	0	1
2020.01.27	20:00:00	1.10152	1.10173	1.10127	1.10162	1511	0	1
2020.01.27	22:00:00	1.10162	1.10202	1.10155	1.10184	1724	0	1
2020.01.28	00:00:00	1.10185	1.10203	1.10157	1.10193	1190	0	1
2020.01.28	02:00:00	1.10193	1.10251	1.10172	1.10199	1189	0	1
2020.01.28	04:00:00	1.10199	1.10217	1.10177	1.10212	922	0	2
2020.01.28	06:00:00	1.10213	1.10230	1.10200	1.10217	849	0	2
2020.01.28	08:00:00	1.10217	1.10233	1.10141	1.10166	1936	0	2
2020.01.28	10:00:00	1.10167	1.10234	1.10126	1.10167	4577	0	1
2020.01.28	12:00:00	1.10167	1.10224	1.10073	1.10105	2604	0	1
2020.01.28	14:00:00	1.10105	1.10108	1.10019	1.10052	4181	0	1
2020.01.28	16:00:00	1.10052	1.10065	1.09977	1.10000	4726	0	1
2020.01.28	18:00:00	1.10001	1.10107	1.09993	1.10089	2951	0	1
2020.01.28	20:00:00	1.10089	1.10172	1.10087	1.10166	1572	0	1
2020.01.28	22:00:00	1.10166	1.10226	1.10165	1.10220	1634	0	1
2020.01.29	00:00:00	1.10219	1.10241	1.10187	1.10221	1281	0	1
2020.01.29	02:00:00	1.10221	1.10277	1.10159	1.10165	1407	0	1
2020.01.29	04:00:00	1.10165	1.10171	1.10127	1.10139	1153	0	1
2020.01.29	06:00:00	1.10139	1.10155	1.10112	1.10148	600	0	1
2020.01.29	08:00:00	1.10148	1.10164	1.10027	1.10054	1855	0	1
2020.01.29	10:00:00	1.10056	1.10074	1.09945	1.10021	3622	0	1
2020.01.29	12:00:00	1.10021	1.10041	1.09970	1.10014	2081	0	1
2020.01.29	14:00:00	1.10014	1.10032	1.09922	1.09924	2725	0	1
2020.01.29	16:00:00	1.09924	1.10097	1.09923	1.09989	5040	0	1
2020.01.29	18:00:00	1.09988	1.10060	1.09965	1.10048	2586	0	1
2020.01.29	20:00:00	1.10049	1.10208	1.09984	1.10203	2990	0	1
2020.01.29	22:00:00	1.10203	1.10206	1.10015	1.10099	2703	0	1
2020.01.30	00:00:00	1.10098	1.10180	1.10075	1.10138	1510	0	1
2020.01.30	02:00:00	1.10138	1.10170	1.10109	1.10110	1351	0	1
2020.01.30	04:00:00	1.10110	1.10156	1.10110	1.10150	989	0	1
2020.01.30	06:00:00	1.10151	1.10171	1.10126	1.10133	901	0	1
2020.01.30	08:00:00	1.10134	1.10151	1.10068	1.10113	2444	0	1
2020.01.30	10:00:00	1.10113	1.10211	1.10095	1.10188	3318	0	1
2020.01.30	12:00:00	1.10189	1.10239	1.10114	1.10228	2392	0	1
2020.01.30	14:00:00	1.10228	1.10318	1.10173	1.10254	5446	0	1
2020.01.30	16:00:00	1.10253	1.10362	1.10150	1.10354	6162	0	1
2020.01.30	18:00:00	1.10354	1.10380	1.10258	1.10377	3491	0	1
2020.01.30	20:00:00	1.10377	1.10393	1.10290	1.10299	3591	0	1
2020.01.30	22:00:00	1.10298	1.10371	1.10285	1.10312	2820	0	1
2020.01.31	00:00:00	1.10313	1.10353	1.10280	1.10286	1159	0	2
2020.01.31	02:00:00	1.10286	1.10335	1.10265	1.10290	1492	0	1
2020.01.31	04:00:00	1.10290	1.10331	1.10241	1.10243	1397	0	1
2020.01.31	06:00:00	1.10243	1.10258	1.10213	1.10216	822	0	1
2020.01.31	08:00:00	1.10216	1.10284	1.10168	1.10278	2027	0	1
2020.01.31	10:00:00	1.10278	1.10341	1.10203	1.10283	3538	0	1
2020.01.31	12:00:00	1.10284	1.10385	1.10226	1.10371	3553	0	1
2020.01.31	14:00:00	1.10371	1.10557	1.10341	1.10550	4800	0	1
2020.01.31	16:00:00	1.10551	1.10835	1.10487	1.10805	6486	0	1
2020.01.31	18:00:00	1.10805	1.10903	1.10747	1.10828	5946	0	1
2020.01.31	20:00:00	1.10828	1.10901	1.10779	1.10894	3815	0	1
2020.01.31	22:00:00	1.10894	1.10951	1.10849	1.10943	2914	0	1
2020.02.03	00:00:00	1.10907	1.10927	1.10821	1.10890	2347	0	1
2020.02.03	02:00:00	1.10890	1.10890	1.10799	1.10831	2566	0	1
2020.02.03	04:00:00	1.10831	1.10845	1.10802	1.10810	1745	0	1
2020.02.03	06:00:00	1.10810	1.10847	1.10810	1.10843	892	0	2
2020.02.03	08:00:00	1.10843	1.10862	1.10703	1.10747	2496	0	1
2020.02.03	10:00:00	1.10747	1.10783	1.10590	1.10727	4595	0	1
2020.02.03	12:00:00	1.10726	1.10741	1.10583	1.10626	4012	0	1
2020.02.03	14:00:00	1.10627	1.10667	1.10613	1.10630	2491	0	1
2020.02.03	16:00:00	1.10630	1.10637	1.10349	1.10556	6363	0	1
2020.02.03	18:00:00	1.10556	1.10663	1.10537	1.10586	4083	0	1
2020.02.03	20:00:00	1.10586	1.10653	1.10581	1.10634	2097	0	2
2020.02.03	22:00:00	1.10635	1.10640	1.10570	1.10593	1577	0	1
2020.02.04	00:00:00	1.10590	1.10630	1.10571	1.10622	981	0	1
2020.02.04	02:00:00	1.10622	1.10642	1.10592	1.10602	1445	0	1
2020.02.04	04:00:00	1.10602	1.10604	1.10555	1.10578	1614	0	1
2020.02.04	06:00:00	1.10579	1.10633	1.10573	1.10584	1262	0	1
2020.02.04	08:00:00	1.10584	1.10636	1.10487	1.10500	2896	0	1
2020.02.04	10:00:00	1.10500	1.10609	1.10494	1.10557	5417	0	1
2020.02.04	12:00:00	1.10557	1.10579	1.10492	1.10539	3037	0	1
2020.02.04	14:00:00	1.10539	1.10540	1.10430	1.10444	3635	0	1
2020.02.04	16:00:00	1.10444	1.10482	1.10330	1.10383	5181	0	1
2020.02.04	18:00:00	1.10383	1.10452	1.10327	1.10370	3690	0	1
2020.02.04	20:00:00	1.10368	1.10446	1.10364	1.10419	1759	0	1
2020.02.04	22:00:00	1.10419	1.10457	1.10410	1.10434	1526	0	1
2020.02.05	00:00:00	1.10436	1.10459	1.10411	1.10447	1355	0	1
2020.02.05	02:00:00	1.10447	1.10449	1.10396	1.10402	1476	0	1
2020.02.05	04:00:00	1.10402	1.10409	1.10335	1.10341	1390	0	1
2020.02.05	06:00:00	1.10341	1.10381	1.10336	1.10377	783	0	2
2020.02.05	08:00:00	1.10377	1.10405	1.10345	1.10367	1892	0	1
2020.02.05	10:00:00	1.10367	1.10478	1.10214	1.10258	6365	0	1
2020.02.05	12:00:00	1.10258	1.10297	1.10145	1.10216	3965	0	1
2020.02.05	14:00:00	1.10217	1.10232	1.10077	1.10122	4141	0	1
2020.02.05	16:00:00	1.10122	1.10142	1.09963	1.10020	6440	0	1
2020.02.05	18:00:00	1.10020	1.10068	1.09987	1.10010	3118	0	1
2020.02.05	20:00:00	1.10010	1.10030	1.09935	1.09959	1364	0	1
2020.02.05	22:00:00	1.09959	1.09997	1.09957	1.09989	1287	0	1
2020.02.06	00:00:00	1.09989	1.10003	1.09966	1.10003	816	0	2
2020.02.06	02:00:00	1.10003	1.10005	1.09943	1.09980	1268	0	1
2020.02.06	04:00:00	1.09980	1.09989	1.09962	1.09971	789	0	2
2020.02.06	06:00:00	1.09971	1.09997	1.09940	1.09997	1244	0	1
2020.02.06	08:00:00	1.09997	1.10057	1.09959	1.10029	2229	0	1
2020.02.06	10:00:00	1.10029	1.10138	1.09938	1.09989	4775	0	1
2020.02.06	12:00:00	1.09989	1.10056	1.09954	1.10002	2293	0	1
2020.02.06	14:00:00	1.10002	1.10042	1.09972	1.10014	2583	0	1
2020.02.06	16:00:00	1.10014	1.10015	1.09643	1.09765	5514	0	1
2020.02.06	18:00:00	1.09765	1.09834	1.09729	1.09749	4180	0	1
2020.02.06	20:00:00	1.09749	1.09773	1.09706	1.09768	1766	0	1
2020.02.06	22:00:00	1.09768	1.09828	1.09765	1.09827	1557	0	1
2020.02.07	00:00:00	1.09827	1.09830	1.09770	1.09807	653	0	2
2020.02.07	02:00:00	1.09806	1.09831	1.09777	1.09830	2598	0	1
2020.02.07	04:00:00	1.09830	1.09849	1.09817	1.09831	2193	0	1
2020.02.07	06:00:00	1.09831	1.09833	1.09792	1.09807	1812	0	2
2020.02.07	08:00:00	1.09807	1.09824	1.09666	1.09667	4034	0	1
2020.02.07	10:00:00	1.09667	1.09709	1.09533	1.09543	4603	0	1
2020.02.07	12:00:00	1.09542	1.09580	1.09477	1.09519	3092	0	1
2020.02.07	14:00:00	1.09519	1.09709	1.09506	1.09582	5148	0	1
2020.02.07	16:00:00	1.09581	1.09763	1.09486	1.09632	7587	0	1
2020.02.07	18:00:00	1.09632	1.09652	1.09418	1.09426	3467	0	1
2020.02.07	20:00:00	1.09426	1.09493	1.09424	1.09462	2006	0	1
2020.02.07	22:00:00	1.09462	1.09478	1.09424	1.09430	1301	0	1
2020.02.10	00:00:00	1.09424	1.09506	1.09422	1.09491	1560	0	1
2020.02.10	02:00:00	1.09489	1.09532	1.09481	1.09504	1608	0	2
2020.02.10	04:00:00	1.09503	1.09540	1.09500	1.09522	1507	0	1
2020.02.10	06:00:00	1.09522	1.09574	1.09517	1.09555	935	0	1
2020.02.10	08:00:00	1.09555	1.09573	1.09449	1.09466	2212	0	1
2020.02.10	10:00:00	1.09466	1.09535	1.09446	1.09496	3202	0	1
2020.02.10	12:00:00	1.09497	1.09549	1.09452	1.09490	2822	0	1
2020.02.10	14:00:00	1.09490	1.09527	1.09296	1.09326	3519	0	1
2020.02.10	16:00:00	1.09326	1.09382	1.09193	1.09240	4900	0	1
2020.02.10	18:00:00	1.09239	1.09239	1.09090	1.09102	2948	0	1
2020.02.10	20:00:00	1.09102	1.09166	1.09093	1.09138	1482	0	1
2020.02.10	22:00:00	1.09141	1.09152	1.09076	1.09105	1516	0	2
2020.02.11	00:00:00	1.09105	1.09137	1.09087	1.09102	1480	0	2
2020.02.11	02:00:00	1.09102	1.09152	1.09079	1.09140	1381	0	1
2020.02.11	04:00:00	1.09140	1.09171	1.09118	1.09135	1066	0	2
2020.02.11	06:00:00	1.09135	1.09138	1.09076	1.09122	1131	0	1
2020.02.11	08:00:00	1.09122	1.09143	1.09056	1.09141	2415	0	1
2020.02.11	10:00:00	1.09142	1.09157	1.09057	1.09136	3241	0	1
2020.02.11	12:00:00	1.09136	1.09206	1.09102	1.09127	2441	0	1
2020.02.11	14:00:00	1.09127	1.09161	1.08912	1.09035	4566	0	1
2020.02.11	16:00:00	1.09034	1.09247	1.09014	1.09160	6251	0	1
2020.02.11	18:00:00	1.09160	1.09244	1.09129	1.09217	3671	0	1
2020.02.11	20:00:00	1.09217	1.09232	1.09170	1.09217	2097	0	1
2020.02.11	22:00:00	1.09217	1.09217	1.09141	1.09145	1237	0	1
2020.02.12	00:00:00	1.09146	1.09205	1.09140	1.09190	925	0	1
2020.02.12	02:00:00	1.09188	1.09197	1.09118	1.09183	1938	0	1
2020.02.12	04:00:00	1.09183	1.09197	1.09146	1.09152	1113	0	1
2020.02.12	06:00:00	1.09152	1.09159	1.09096	1.09108	957	0	2
2020.02.12	08:00:00	1.09108	1.09150	1.09022	1.09147	2354	0	1
2020.02.12	10:00:00	1.09145	1.09255	1.09114	1.09202	4251	0	1
2020.02.12	12:00:00	1.09202	1.09217	1.09096	1.09119	2732	0	1
2020.02.12	14:00:00	1.09119	1.09144	1.09048	1.09050	2808	0	1
2020.02.12	16:00:00	1.09050	1.09104	1.08861	1.08942	5660	0	1
2020.02.12	18:00:00	1.08942	1.08975	1.08766	1.08788	3968	0	1
2020.02.12	20:00:00	1.08788	1.08809	1.08651	1.08663	2669	0	1
2020.02.12	22:00:00	1.08663	1.08756	1.08663	1.08728	1688	0	1
2020.02.13	00:00:00	1.08716	1.08758	1.08694	1.08756	1739	0	1
2020.02.13	02:00:00	1.08756	1.08763	1.08709	1.08729	2329	0	1
2020.02.13	04:00:00	1.08729	1.08737	1.08677	1.08700	1215	0	2
2020.02.13	06:00:00	1.08700	1.08716	1.08652	1.08715	1134	0	2
2020.02.13	08:00:00	1.08715	1.08794	1.08694	1.08792	2459	0	1
2020.02.13	10:00:00	1.08792	1.08887	1.08755	1.08828	3221	0	1
2020.02.13	12:00:00	1.08828	1.08876	1.08560	1.08577	3926	0	1
2020.02.13	14:00:00	1.08577	1.08692	1.08531	1.08548	4718	0	1
2020.02.13	16:00:00	1.08548	1.08617	1.08339	1.08484	6655	0	1
2020.02.13	18:00:00	1.08488	1.08541	1.08388	1.08424	3381	0	1
2020.02.13	20:00:00	1.08424	1.08443	1.08389	1.08433	1906	0	1
2020.02.13	22:00:00	1.08433	1.08454	1.08379	1.08408	1730	0	1
2020.02.14	00:00:00	1.08408	1.08419	1.08366	1.08412	1318	0	1
2020.02.14	02:00:00	1.08414	1.08417	1.08272	1.08362	2024	0	1
2020.02.14	04:00:00	1.08362	1.08374	1.08308	1.08310	1299	0	1
2020.02.14	06:00:00	1.08310	1.08372	1.08308	1.08370	1001	0	2
2020.02.14	08:00:00	1.08370	1.08431	1.08342	1.08409	1981	0	1
2020.02.14	10:00:00	1.08409	1.08501	1.08322	1.08448	3322	0	1
2020.02.14	12:00:00	1.08448	1.08492	1.08370	1.08370	2652	0	1
2020.02.14	14:00:00	1.08371	1.08596	1.08324	1.08550	4511	0	1
2020.02.14	16:00:00	1.08550	1.08612	1.08437	1.08457	4639	0	1
2020.02.14	18:00:00	1.08459	1.08467	1.08328	1.08434	3062	0	1
2020.02.14	20:00:00	1.08434	1.08462	1.08387	1.08395	1676	0	1
2020.02.14	22:00:00	1.08395	1.08412	1.08291	1.08301	1713	0	1
2020.02.17	00:00:00	1.08397	1.08416	1.08351	1.08411	1711	0	2
2020.02.17	02:00:00	1.08411	1.08411	1.08335	1.08366	1555	0	2
2020.02.17	04:00:00	1.08366	1.08402	1.08360	1.08385	1026	0	1
2020.02.17	06:00:00	1.08385	1.08415	1.08375	1.08395	913	0	2
2020.02.17	08:00:00	1.08395	1.08422	1.08339	1.08406	1787	0	2
2020.02.17	10:00:00	1.08406	1.08509	1.08372	1.08440	2806	0	1
2020.02.17	12:00:00	1.08440	1.08480	1.08358	1.08391	2230	0	1
2020.02.17	14:00:00	1.08391	1.08418	1.08321	1.08360	2261	0	1
2020.02.17	16:00:00	1.08360	1.08412	1.08292	1.08296	2344	0	1
2020.02.17	18:00:00	1.08296	1.08399	1.08291	1.08320	1700	0	1
2020.02.17	20:00:00	1.08320	1.08353	1.08298	1.08335	1082	0	2
2020.02.17	22:00:00	1.08335	1.08371	1.08314	1.08346	1597	0	2
2020.02.18	00:00:00	1.08345	1.08372	1.08322	1.08365	1479	0	2
2020.02.18	02:00:00	1.08364	1.08366	1.08228	1.08275	2241	0	2
2020.02.18	04:00:00	1.08275	1.08338	1.08234	1.08324	1358	0	1
2020.02.18	06:00:00	1.08324	1.08330	1.08300	1.08310	675	0	1
2020.02.18	08:00:00	1.08310	1.08372	1.08283	1.08331	2552	0	1
2020.02.18	10:00:00	1.08329	1.08351	1.08245	1.08275	4066	0	1
2020.02.18	12:00:00	1.08274	1.08368	1.08213	1.08244	4446	0	1
2020.02.18	14:00:00	1.08244	1.08247	1.07933	1.08021	4896	0	1
2020.02.18	16:00:00	1.08021	1.08258	1.07852	1.08229	6027	0	1
2020.02.18	18:00:00	1.08228	1.08241	1.08025	1.08042	3368	0	1
2020.02.18	20:00:00	1.08042	1.08042	1.07929	1.07939	2015	0	1
2020.02.18	22:00:00	1.07939	1.07968	1.07896	1.07907	1444	0	1
2020.02.19	00:00:00	1.07906	1.07972	1.07896	1.07948	1570	0	1
2020.02.19	02:00:00	1.07948	1.08036	1.07924	1.08019	1453	0	1
2020.02.19	04:00:00	1.08019	1.08028	1.07984	1.07989	1046	0	1
2020.02.19	06:00:00	1.07989	1.07991	1.07941	1.07954	784	0	1
2020.02.19	08:00:00	1.07954	1.08045	1.07913	1.08019	2077	0	1
2020.02.19	10:00:00	1.08019	1.08079	1.07963	1.08031	3655	0	1
2020.02.19	12:00:00	1.08030	1.08059	1.07845	1.07915	3178	0	1
2020.02.19	14:00:00	1.07915	1.08037	1.07900	1.07934	4030	0	1
2020.02.19	16:00:00	1.07934	1.07947	1.07821	1.07912	5586	0	1
2020.02.19	18:00:00	1.07912	1.07987	1.07860	1.07918	4338	0	1
2020.02.19	20:00:00	1.07919	1.08008	1.07899	1.07964	2914	0	1
2020.02.19	22:00:00	1.07964	1.08117	1.07957	1.08039	2684	0	1
2020.02.20	00:00:00	1.08033	1.08108	1.08029	1.08096	1193	0	1
2020.02.20	02:00:00	1.08096	1.08152	1.07977	1.08001	2966	0	1
2020.02.20	04:00:00	1.08001	1.08021	1.07916	1.07970	2592	0	1
2020.02.20	06:00:00	1.07970	1.07990	1.07958	1.07965	1012	0	2
2020.02.20	08:00:00	1.07965	1.07973	1.07775	1.07906	3413	0	1
2020.02.20	10:00:00	1.07906	1.08061	1.07848	1.07999	4220	0	1
2020.02.20	12:00:00	1.07999	1.08017	1.07874	1.07964	4170	0	1
2020.02.20	14:00:00	1.07964	1.08049	1.07857	1.08046	4680	0	1
2020.02.20	16:00:00	1.08046	1.08211	1.08003	1.08022	5946	0	1
2020.02.20	18:00:00	1.08021	1.08076	1.07828	1.07930	6099	0	1
2020.02.20	20:00:00	1.07929	1.07970	1.07865	1.07895	2641	0	1
2020.02.20	22:00:00	1.07894	1.07906	1.07828	1.07838	2052	0	1
2020.02.21	00:00:00	1.07841	1.07891	1.07835	1.07876	1509	0	1
2020.02.21	02:00:00	1.07876	1.07936	1.07871	1.07927	1773	0	2
2020.02.21	04:00:00	1.07927	1.07935	1.07875	1.07902	1878	0	1
2020.02.21	06:00:00	1.07902	1.07948	1.07892	1.07930	1163	0	1
2020.02.21	08:00:00	1.07930	1.07985	1.07895	1.07961	2545	0	1
2020.02.21	10:00:00	1.07961	1.08200	1.07901	1.08097	7112	0	1
2020.02.21	12:00:00	1.08099	1.08106	1.07952	1.08062	3618	0	1
2020.02.21	14:00:00	1.08062	1.08123	1.07963	1.08092	4128	0	1
2020.02.21	16:00:00	1.08091	1.08634	1.08010	1.08526	8481	0	1
2020.02.21	18:00:00	1.08525	1.08634	1.08485	1.08573	4476	0	1
2020.02.21	20:00:00	1.08573	1.08615	1.08526	1.08577	2087	0	1
2020.02.21	22:00:00	1.08577	1.08577	1.08464	1.08474	1684	0	1
2020.02.24	00:00:00	1.08250	1.08419	1.08106	1.08384	4126	0	1
2020.02.24	02:00:00	1.08384	1.08423	1.08244	1.08281	2848	0	1
2020.02.24	04:00:00	1.08281	1.08297	1.08216	1.08221	1994	0	1
2020.02.24	06:00:00	1.08221	1.08225	1.08147	1.08149	1155	0	1
2020.02.24	08:00:00	1.08148	1.08206	1.08049	1.08171	3954	0	1
2020.02.24	10:00:00	1.08171	1.08418	1.08138	1.08155	7559	0	1
2020.02.24	12:00:00	1.08157	1.08258	1.08129	1.08208	4635	0	1
2020.02.24	14:00:00	1.08208	1.08281	1.08130	1.08146	4818	0	1
2020.02.24	16:00:00	1.08146	1.08605	1.08139	1.08557	9206	0	1
2020.02.24	18:00:00	1.08557	1.08718	1.08457	1.08708	6545	0	1
2020.02.24	20:00:00	1.08708	1.08720	1.08413	1.08425	4478	0	1
2020.02.24	22:00:00	1.08427	1.08567	1.08410	1.08520	3525	0	1
2020.02.25	00:00:00	1.08519	1.08554	1.08482	1.08485	2485	0	1
