Local time,Open,High,Low,Close,Volume
27.09.2023 05:30:00.000 GMT+0530,1.05691,1.05720,1.05559,1.05619,30850.4097
27.09.2023 09:30:00.000 GMT+0530,1.05619,1.05740,1.05548,1.05650,37580.37
27.09.2023 13:30:00.000 GMT+0530,1.05653,1.05698,1.05343,1.05394,49828.2402
27.09.2023 17:30:00.000 GMT+0530,1.05395,1.05513,1.05081,1.05087,104494.3593
27.09.2023 21:30:00.000 GMT+0530,1.05090,1.05187,1.04880,1.05056,62713.6113
28.09.2023 01:30:00.000 GMT+0530,1.05057,1.05081,1.04985,1.05052,14516.870300000002
28.09.2023 05:30:00.000 GMT+0530,1.05053,1.05160,1.04987,1.05040,26733.6099
28.09.2023 09:30:00.000 GMT+0530,1.05040,1.05188,1.04910,1.05085,48338.6206
28.09.2023 13:30:00.000 GMT+0530,1.05084,1.05483,1.05047,1.05413,67096.71089999999
28.09.2023 17:30:00.000 GMT+0530,1.05412,1.05788,1.05176,1.05762,147641.5527
28.09.2023 21:30:00.000 GMT+0530,1.05762,1.05782,1.05498,1.05639,44307.8696
29.09.2023 01:30:00.000 GMT+0530,1.05639,1.05674,1.05591,1.05621,10626.3296
29.09.2023 05:30:00.000 GMT+0530,1.05622,1.05827,1.05579,1.05754,24300.4102
29.09.2023 09:30:00.000 GMT+0530,1.05753,1.06106,1.05743,1.06062,53374.5991
29.09.2023 13:30:00.000 GMT+0530,1.06063,1.06169,1.05901,1.05943,57922.2294
29.09.2023 17:30:00.000 GMT+0530,1.05942,1.06102,1.05698,1.05833,122518.30080000001
29.09.2023 21:30:00.000 GMT+0530,1.05834,1.05867,1.05638,1.05722,49470.0498
30.09.2023 01:30:00.000 GMT+0530,1.05723,1.05761,1.05684,1.05694,6094.0698
02.10.2023 01:30:00.000 GMT+0530,1.05672,1.05721,1.05578,1.05640,12294.2799
02.10.2023 05:30:00.000 GMT+0530,1.05641,1.05707,1.05623,1.05698,21392.809999999998
02.10.2023 09:30:00.000 GMT+0530,1.05697,1.05919,1.05601,1.05722,47264.78110000001
02.10.2023 13:30:00.000 GMT+0530,1.05721,1.05780,1.05301,1.05313,54211.6308
02.10.2023 17:30:00.000 GMT+0530,1.05313,1.05375,1.04922,1.04988,110826.85740000001
02.10.2023 21:30:00.000 GMT+0530,1.04989,1.05051,1.04807,1.04809,42552.8907
03.10.2023 01:30:00.000 GMT+0530,1.04806,1.04827,1.04752,1.04798,12014.810099999999
03.10.2023 05:30:00.000 GMT+0530,1.04798,1.04803,1.04638,1.04683,28150.759700000002
03.10.2023 09:30:00.000 GMT+0530,1.04683,1.04842,1.04598,1.04824,42921.73
03.10.2023 13:30:00.000 GMT+0530,1.04823,1.04933,1.04692,1.04735,52235.4092
03.10.2023 17:30:00.000 GMT+0530,1.04735,1.04857,1.04483,1.04525,141058.67190000002
03.10.2023 21:30:00.000 GMT+0530,1.04524,1.04795,1.04518,1.04714,44180.8906
04.10.2023 01:30:00.000 GMT+0530,1.04715,1.04735,1.04630,1.04686,9937.7402
04.10.2023 05:30:00.000 GMT+0530,1.04684,1.04755,1.04570,1.04592,24566.8403
04.10.2023 09:30:00.000 GMT+0530,1.04593,1.04853,1.04514,1.04846,43838.860400000005
04.10.2023 13:30:00.000 GMT+0530,1.04846,1.05164,1.04791,1.04980,61444.6494
04.10.2023 17:30:00.000 GMT+0530,1.04979,1.05321,1.04829,1.05176,143223.22859999997
04.10.2023 21:30:00.000 GMT+0530,1.05178,1.05217,1.04978,1.05154,49170.9805
05.10.2023 01:30:00.000 GMT+0530,1.05152,1.05160,1.05028,1.05069,10933.7503
05.10.2023 05:30:00.000 GMT+0530,1.05068,1.05288,1.05022,1.05250,28154.0302
05.10.2023 09:30:00.000 GMT+0530,1.05249,1.05263,1.05014,1.05087,36744.4403
05.10.2023 13:30:00.000 GMT+0530,1.05087,1.05252,1.05027,1.05236,54977.218700000005
05.10.2023 17:30:00.000 GMT+0530,1.05237,1.05373,1.05000,1.05257,124146.72069999999
05.10.2023 21:30:00.000 GMT+0530,1.05257,1.05515,1.05240,1.05495,42243.6309
06.10.2023 01:30:00.000 GMT+0530,1.05495,1.05518,1.05450,1.05462,10203.5802
06.10.2023 05:30:00.000 GMT+0530,1.05463,1.05479,1.05381,1.05423,24381.730000000003
06.10.2023 09:30:00.000 GMT+0530,1.05424,1.05510,1.05314,1.05497,38905.8407
06.10.2023 13:30:00.000 GMT+0530,1.05497,1.05672,1.05421,1.05660,51641.0087
06.10.2023 17:30:00.000 GMT+0530,1.05660,1.05999,1.04824,1.05946,191844.07809999998
06.10.2023 21:30:00.000 GMT+0530,1.05945,1.05996,1.05755,1.05897,66253.3018
07.10.2023 01:30:00.000 GMT+0530,1.05897,1.05897,1.05823,1.05828,6200.02
09.10.2023 01:30:00.000 GMT+0530,1.05529,1.05682,1.05494,1.05661,12822.0101
09.10.2023 05:30:00.000 GMT+0530,1.05662,1.05742,1.05515,1.05521,13069.3101
09.10.2023 09:30:00.000 GMT+0530,1.05522,1.05585,1.05194,1.05230,23252.9605
09.10.2023 13:30:00.000 GMT+0530,1.05230,1.05450,1.05203,1.05282,40852.6396
09.10.2023 17:30:00.000 GMT+0530,1.05281,1.05576,1.05224,1.05397,90594.41010000001
09.10.2023 21:30:00.000 GMT+0530,1.05396,1.05702,1.05344,1.05691,46366.081099999996
10.10.2023 01:30:00.000 GMT+0530,1.05691,1.05796,1.05606,1.05786,20870.8394
10.10.2023 05:30:00.000 GMT+0530,1.05788,1.05836,1.05660,1.05694,46857.5093
10.10.2023 09:30:00.000 GMT+0530,1.05693,1.05723,1.05542,1.05716,63392.1489
10.10.2023 13:30:00.000 GMT+0530,1.05717,1.06110,1.05698,1.05757,79490.36129999999
10.10.2023 17:30:00.000 GMT+0530,1.05755,1.06195,1.05742,1.06170,113712.5507
10.10.2023 21:30:00.000 GMT+0530,1.06170,1.06198,1.05924,1.06046,57251.6807
11.10.2023 01:30:00.000 GMT+0530,1.06048,1.06096,1.05998,1.06042,13652.010300000002
11.10.2023 05:30:00.000 GMT+0530,1.06043,1.06142,1.06012,1.06047,28465.000500000002
11.10.2023 09:30:00.000 GMT+0530,1.06047,1.06283,1.05953,1.05998,49816.9199
11.10.2023 13:30:00.000 GMT+0530,1.05999,1.06147,1.05933,1.06039,62236.289099999995
11.10.2023 17:30:00.000 GMT+0530,1.06038,1.06346,1.05806,1.06127,123675.7266
11.10.2023 21:30:00.000 GMT+0530,1.06127,1.06158,1.05849,1.06125,52257.8189
12.10.2023 01:30:00.000 GMT+0530,1.06125,1.06256,1.06116,1.06234,9849.8999
12.10.2023 05:30:00.000 GMT+0530,1.06234,1.06290,1.06199,1.06287,22851.5298
12.10.2023 09:30:00.000 GMT+0530,1.06285,1.06397,1.06200,1.06200,35587.9805
12.10.2023 13:30:00.000 GMT+0530,1.06201,1.06272,1.06132,1.06195,35226.9703
12.10.2023 17:30:00.000 GMT+0530,1.06194,1.06271,1.05444,1.05519,136321.65039999998
12.10.2023 21:30:00.000 GMT+0530,1.05521,1.05608,1.05257,1.05306,49730.03079999999
13.10.2023 01:30:00.000 GMT+0530,1.05308,1.05374,1.05268,1.05355,10640.6901
13.10.2023 05:30:00.000 GMT+0530,1.05358,1.05480,1.05345,1.05455,23380.3199
13.10.2023 09:30:00.000 GMT+0530,1.05453,1.05578,1.05313,1.05517,46133.2705
13.10.2023 13:30:00.000 GMT+0530,1.05516,1.05584,1.05139,1.05244,62694.5498
13.10.2023 17:30:00.000 GMT+0530,1.05247,1.05473,1.04954,1.05006,121161.0196
13.10.2023 21:30:00.000 GMT+0530,1.05007,1.05158,1.04995,1.05138,42801.3906
14.10.2023 01:30:00.000 GMT+0530,1.05137,1.05138,1.05056,1.05073,5106.8599
16.10.2023 01:30:00.000 GMT+0530,1.05083,1.05253,1.05025,1.05220,12664.06
16.10.2023 05:30:00.000 GMT+0530,1.05221,1.05257,1.05156,1.05235,21328.6203
16.10.2023 09:30:00.000 GMT+0530,1.05234,1.05382,1.05223,1.05341,40646.4814
16.10.2023 13:30:00.000 GMT+0530,1.05340,1.05428,1.05235,1.05365,43041.3095
16.10.2023 17:30:00.000 GMT+0530,1.05365,1.05554,1.05256,1.05446,75316.46969999999
16.10.2023 21:30:00.000 GMT+0530,1.05447,1.05627,1.05403,1.05626,26029.1495
17.10.2023 01:30:00.000 GMT+0530,1.05627,1.05627,1.05529,1.05543,13750.3403
17.10.2023 05:30:00.000 GMT+0530,1.05543,1.05607,1.05462,1.05498,23113.9097
17.10.2023 09:30:00.000 GMT+0530,1.05499,1.05547,1.05340,1.05486,34738.2109
17.10.2023 13:30:00.000 GMT+0530,1.05485,1.05793,1.05328,1.05752,50743.9101
17.10.2023 17:30:00.000 GMT+0530,1.05751,1.05927,1.05383,1.05921,120419.01960000001
17.10.2023 21:30:00.000 GMT+0530,1.05921,1.05948,1.05641,1.05769,39838.9394
18.10.2023 01:30:00.000 GMT+0530,1.05768,1.05776,1.05718,1.05727,12434.72
18.10.2023 05:30:00.000 GMT+0530,1.05726,1.05789,1.05604,1.05754,24844.9599
18.10.2023 09:30:00.000 GMT+0530,1.05754,1.05941,1.05704,1.05788,43863.2598
18.10.2023 13:30:00.000 GMT+0530,1.05787,1.05867,1.05521,1.05606,50438.0108
18.10.2023 17:30:00.000 GMT+0530,1.05606,1.05744,1.05259,1.05311,103574.6191
18.10.2023 21:30:00.000 GMT+0530,1.05312,1.05536,1.05231,1.05354,49354.6102
19.10.2023 01:30:00.000 GMT+0530,1.05353,1.05396,1.05327,1.05379,16136.0396
19.10.2023 05:30:00.000 GMT+0530,1.05381,1.05418,1.05323,1.05338,27339.200699999998
19.10.2023 09:30:00.000 GMT+0530,1.05336,1.05482,1.05282,1.05375,38399.5899
19.10.2023 13:30:00.000 GMT+0530,1.05375,1.05635,1.05294,1.05578,54365.4209
19.10.2023 17:30:00.000 GMT+0530,1.05577,1.05816,1.05560,1.05696,98112.05859999999
19.10.2023 21:30:00.000 GMT+0530,1.05698,1.06163,1.05561,1.05880,133825.19139999998
20.10.2023 01:30:00.000 GMT+0530,1.05879,1.05879,1.05781,1.05863,10841.69
20.10.2023 05:30:00.000 GMT+0530,1.05862,1.05864,1.05683,1.05759,28768.620000000003
20.10.2023 09:30:00.000 GMT+0530,1.05760,1.05787,1.05649,1.05705,36874.859899999996
20.10.2023 13:30:00.000 GMT+0530,1.05707,1.05989,1.05683,1.05908,48423.9804
20.10.2023 17:30:00.000 GMT+0530,1.05907,1.06008,1.05653,1.05910,104988.7206
20.10.2023 21:30:00.000 GMT+0530,1.05909,1.06035,1.05812,1.05921,37964.0595
21.10.2023 01:30:00.000 GMT+0530,1.05921,1.05955,1.05910,1.05927,6147.7002
23.10.2023 01:30:00.000 GMT+0530,1.05950,1.05968,1.05883,1.05896,8350.3699
23.10.2023 05:30:00.000 GMT+0530,1.05893,1.05902,1.05733,1.05751,19163.88
23.10.2023 09:30:00.000 GMT+0530,1.05750,1.05976,1.05714,1.05976,32896.3594
23.10.2023 13:30:00.000 GMT+0530,1.05976,1.06147,1.05904,1.06017,57518.1797
23.10.2023 17:30:00.000 GMT+0530,1.06016,1.06466,1.05910,1.06453,101375.9307
23.10.2023 21:30:00.000 GMT+0530,1.06453,1.06779,1.06409,1.06655,45192.0791
24.10.2023 01:30:00.000 GMT+0530,1.06654,1.06719,1.06634,1.06698,12237.8701
24.10.2023 05:30:00.000 GMT+0530,1.06699,1.06871,1.06668,1.06824,31967.739700000002
24.10.2023 09:30:00.000 GMT+0530,1.06825,1.06942,1.06569,1.06627,45955.8902
24.10.2023 13:30:00.000 GMT+0530,1.06627,1.06627,1.06217,1.06353,54521.1992
24.10.2023 17:30:00.000 GMT+0530,1.06352,1.06364,1.05830,1.05936,93497.2188
24.10.2023 21:30:00.000 GMT+0530,1.05937,1.06021,1.05834,1.05918,34258.390100000004
25.10.2023 01:30:00.000 GMT+0530,1.05917,1.05950,1.05888,1.05949,10108.699900000001
25.10.2023 05:30:00.000 GMT+0530,1.05952,1.06050,1.05897,1.06020,26522.5401
25.10.2023 09:30:00.000 GMT+0530,1.06019,1.06067,1.05783,1.05871,29013.2798
25.10.2023 13:30:00.000 GMT+0530,1.05870,1.05968,1.05658,1.05727,40657.729900000006
25.10.2023 17:30:00.000 GMT+0530,1.05728,1.05956,1.05668,1.05829,92596.97159999999
25.10.2023 21:30:00.000 GMT+0530,1.05829,1.05859,1.05658,1.05677,45273.9599
26.10.2023 01:30:00.000 GMT+0530,1.05678,1.05697,1.05601,1.05661,13474.420100000001
26.10.2023 05:30:00.000 GMT+0530,1.05661,1.05691,1.05414,1.05467,25542.5601
26.10.2023 09:30:00.000 GMT+0530,1.05467,1.05494,1.05330,1.05482,38051.7901
26.10.2023 13:30:00.000 GMT+0530,1.05481,1.05525,1.05310,1.05362,37388.0693
26.10.2023 17:30:00.000 GMT+0530,1.05362,1.05603,1.05221,1.05317,122673.8594
26.10.2023 21:30:00.000 GMT+0530,1.05316,1.05645,1.05249,1.05566,51141.0694
27.10.2023 01:30:00.000 GMT+0530,1.05565,1.05657,1.05551,1.05638,12337.419999999998
27.10.2023 05:30:00.000 GMT+0530,1.05637,1.05666,1.05525,1.05644,22386.830599999998
27.10.2023 09:30:00.000 GMT+0530,1.05644,1.05698,1.05520,1.05584,26069.9405
27.10.2023 13:30:00.000 GMT+0530,1.05583,1.05671,1.05354,1.05370,29907.9503
27.10.2023 17:30:00.000 GMT+0530,1.05370,1.05970,1.05355,1.05912,92169.2294
27.10.2023 21:30:00.000 GMT+0530,1.05913,1.05964,1.05573,1.05705,39045.119099999996
28.10.2023 01:30:00.000 GMT+0530,1.05707,1.05707,1.05605,1.05605,6026.1602
30.10.2023 01:30:00.000 GMT+0530,1.05644,1.05749,1.05588,1.05618,7605.1801000000005
30.10.2023 05:30:00.000 GMT+0530,1.05618,1.05658,1.05551,1.05604,23931.6804
30.10.2023 09:30:00.000 GMT+0530,1.05603,1.05674,1.05530,1.05566,21528.630100000002
30.10.2023 13:30:00.000 GMT+0530,1.05565,1.05962,1.05471,1.05851,49974.2295
30.10.2023 17:30:00.000 GMT+0530,1.05852,1.06250,1.05819,1.06191,94210.51849999999
30.10.2023 21:30:00.000 GMT+0530,1.06189,1.06215,1.06002,1.06169,31141.7495
31.10.2023 01:30:00.000 GMT+0530,1.06169,1.06174,1.06117,1.06138,7564.41
31.10.2023 05:30:00.000 GMT+0530,1.06139,1.06143,1.05906,1.05943,31709.800199999998
31.10.2023 09:30:00.000 GMT+0530,1.05943,1.06258,1.05907,1.06212,31443.0801
31.10.2023 13:30:00.000 GMT+0530,1.06212,1.06748,1.06154,1.06557,68825.67970000001
31.10.2023 17:30:00.000 GMT+0530,1.06556,1.06609,1.05662,1.05669,124868.7188
31.10.2023 21:30:00.000 GMT+0530,1.05672,1.05856,1.05574,1.05807,51473.2793
01.11.2023 01:30:00.000 GMT+0530,1.05809,1.05835,1.05720,1.05780,10426.3
01.11.2023 05:30:00.000 GMT+0530,1.05778,1.05806,1.05664,1.05705,23536.4497
01.11.2023 09:30:00.000 GMT+0530,1.05704,1.05774,1.05590,1.05646,27211.779300000002
01.11.2023 13:30:00.000 GMT+0530,1.05646,1.05680,1.05408,1.05428,46606.8408
01.11.2023 17:30:00.000 GMT+0530,1.05429,1.05708,1.05216,1.05372,131788.07020000002
01.11.2023 21:30:00.000 GMT+0530,1.05372,1.05706,1.05167,1.05672,130891.28129999999
02.11.2023 01:30:00.000 GMT+0530,1.05671,1.05867,1.05667,1.05866,14962.729800000001
02.11.2023 05:30:00.000 GMT+0530,1.05866,1.06021,1.05837,1.05998,30755.1094
02.11.2023 09:30:00.000 GMT+0530,1.05999,1.06100,1.05936,1.06033,30412.389600000002
02.11.2023 13:30:00.000 GMT+0530,1.06032,1.06388,1.05910,1.06337,63841.24020000001
02.11.2023 17:30:00.000 GMT+0530,1.06338,1.06675,1.06168,1.06173,112965.1504
02.11.2023 21:30:00.000 GMT+0530,1.06172,1.06323,1.06105,1.06231,39180.83930000001
03.11.2023 01:30:00.000 GMT+0530,1.06231,1.06244,1.06154,1.06155,8032.44
03.11.2023 05:30:00.000 GMT+0530,1.06158,1.06287,1.06146,1.06253,14428.249899999999
03.11.2023 09:30:00.000 GMT+0530,1.06254,1.06338,1.06248,1.06292,18980.450100000002
03.11.2023 13:30:00.000 GMT+0530,1.06291,1.06526,1.06197,1.06467,37266.5196
03.11.2023 17:30:00.000 GMT+0530,1.06469,1.07353,1.06454,1.07321,154342.9375
03.11.2023 21:30:00.000 GMT+0530,1.07320,1.07467,1.07224,1.07247,46780.9898
04.11.2023 01:30:00.000 GMT+0530,1.07248,1.07325,1.07247,1.07295,5916.3198
06.11.2023 01:30:00.000 GMT+0530,1.07232,1.07334,1.07207,1.07313,3880.14
06.11.2023 05:30:00.000 GMT+0530,1.07316,1.07343,1.07222,1.07343,22949.309699999998
06.11.2023 09:30:00.000 GMT+0530,1.07343,1.07437,1.07318,1.07330,22633.490400000002
06.11.2023 13:30:00.000 GMT+0530,1.07333,1.07562,1.07315,1.07514,43996.0795
06.11.2023 17:30:00.000 GMT+0530,1.07513,1.07541,1.07261,1.07436,67332.0595
06.11.2023 21:30:00.000 GMT+0530,1.07437,1.07492,1.07220,1.07242,35321.9298
07.11.2023 01:30:00.000 GMT+0530,1.07238,1.07240,1.07149,1.07182,14699.3201
07.11.2023 05:30:00.000 GMT+0530,1.07184,1.07193,1.07058,1.07089,21681.7194
07.11.2023 09:30:00.000 GMT+0530,1.07089,1.07116,1.06918,1.06968,28099.3297
07.11.2023 13:30:00.000 GMT+0530,1.06966,1.07063,1.06655,1.06738,49597.1905
07.11.2023 17:30:00.000 GMT+0530,1.06740,1.06898,1.06640,1.06849,75552.74900000001
07.11.2023 21:30:00.000 GMT+0530,1.06849,1.07047,1.06724,1.06952,51726.840899999996
08.11.2023 01:30:00.000 GMT+0530,1.06951,1.07008,1.06894,1.06956,17970.0707
08.11.2023 05:30:00.000 GMT+0530,1.06956,1.06992,1.06863,1.06898,21203.7797
08.11.2023 09:30:00.000 GMT+0530,1.06899,1.06928,1.06755,1.06803,24434.06
08.11.2023 13:30:00.000 GMT+0530,1.06804,1.06827,1.06593,1.06770,50221.849500000004
08.11.2023 17:30:00.000 GMT+0530,1.06771,1.07077,1.06601,1.07051,63764.5996
08.11.2023 21:30:00.000 GMT+0530,1.07052,1.07160,1.07011,1.07021,51805.851200000005
09.11.2023 01:30:00.000 GMT+0530,1.07022,1.07112,1.06999,1.07112,16652.2903
09.11.2023 05:30:00.000 GMT+0530,1.07113,1.07156,1.07024,1.07078,17220.2398
09.11.2023 09:30:00.000 GMT+0530,1.07079,1.07117,1.07014,1.07052,22221.8
09.11.2023 13:30:00.000 GMT+0530,1.07052,1.07098,1.06804,1.06882,43762.2295
09.11.2023 17:30:00.000 GMT+0530,1.06882,1.07254,1.06865,1.07150,76059.0698
09.11.2023 21:30:00.000 GMT+0530,1.07150,1.07170,1.06601,1.06672,96370.07710000001
10.11.2023 01:30:00.000 GMT+0530,1.06673,1.06755,1.06624,1.06669,23018.9399
10.11.2023 05:30:00.000 GMT+0530,1.06671,1.06750,1.06629,1.06699,20194.079400000002
10.11.2023 09:30:00.000 GMT+0530,1.06700,1.06719,1.06560,1.06629,24074.0303
10.11.2023 13:30:00.000 GMT+0530,1.06630,1.06889,1.06630,1.06768,49539.5898
10.11.2023 17:30:00.000 GMT+0530,1.06769,1.06927,1.06624,1.06698,76234.3798
10.11.2023 21:30:00.000 GMT+0530,1.06700,1.06875,1.06630,1.06796,43486.501
11.11.2023 01:30:00.000 GMT+0530,1.06795,1.06874,1.06770,1.06848,9663.46
13.11.2023 01:30:00.000 GMT+0530,1.06818,1.06906,1.06799,1.06905,5575.71
13.11.2023 05:30:00.000 GMT+0530,1.06902,1.06905,1.06810,1.06856,17365.3701
13.11.2023 09:30:00.000 GMT+0530,1.06856,1.06974,1.06835,1.06927,18379.1501
13.11.2023 13:30:00.000 GMT+0530,1.06924,1.07013,1.06850,1.06871,35392.3902
13.11.2023 17:30:00.000 GMT+0530,1.06872,1.06927,1.06650,1.06887,63899.92
13.11.2023 21:30:00.000 GMT+0530,1.06887,1.07061,1.06852,1.07020,36373.6397
14.11.2023 01:30:00.000 GMT+0530,1.07019,1.07042,1.06975,1.07012,12945.2199
14.11.2023 05:30:00.000 GMT+0530,1.07013,1.07023,1.06945,1.06965,16455.8302
14.11.2023 09:30:00.000 GMT+0530,1.06964,1.07096,1.06928,1.07061,17082.0306
14.11.2023 13:30:00.000 GMT+0530,1.07061,1.07305,1.06960,1.07193,45557.88
14.11.2023 17:30:00.000 GMT+0530,1.07193,1.08423,1.07049,1.08376,147572.7095
14.11.2023 21:30:00.000 GMT+0530,1.08373,1.08826,1.08364,1.08814,56742.149900000004
15.11.2023 01:30:00.000 GMT+0530,1.08813,1.08875,1.08727,1.08777,14709.810199999998
15.11.2023 05:30:00.000 GMT+0530,1.08776,1.08827,1.08656,1.08820,29739.0903
15.11.2023 09:30:00.000 GMT+0530,1.08824,1.08836,1.08647,1.08727,30477.7102
15.11.2023 13:30:00.000 GMT+0530,1.08728,1.08794,1.08439,1.08661,50676.0805
15.11.2023 17:30:00.000 GMT+0530,1.08662,1.08858,1.08315,1.08651,105147.10939999999
15.11.2023 21:30:00.000 GMT+0530,1.08652,1.08687,1.08410,1.08462,45708.1299
16.11.2023 01:30:00.000 GMT+0530,1.08463,1.08541,1.08423,1.08541,14643.6723
16.11.2023 05:30:00.000 GMT+0530,1.08542,1.08558,1.08300,1.08324,27185.4199
16.11.2023 09:30:00.000 GMT+0530,1.08326,1.08458,1.08322,1.08409,20519.3295
16.11.2023 13:30:00.000 GMT+0530,1.08407,1.08607,1.08383,1.08522,42386.8506
16.11.2023 17:30:00.000 GMT+0530,1.08521,1.08955,1.08390,1.08781,101783.9307
16.11.2023 21:30:00.000 GMT+0530,1.08782,1.08828,1.08463,1.08556,50517.87930000001
17.11.2023 01:30:00.000 GMT+0530,1.08557,1.08581,1.08434,1.08529,19409.749999999996
17.11.2023 05:30:00.000 GMT+0530,1.08530,1.08569,1.08487,1.08539,20973.4496
17.11.2023 09:30:00.000 GMT+0530,1.08540,1.08563,1.08351,1.08383,28332.909200000002
17.11.2023 13:30:00.000 GMT+0530,1.08385,1.08746,1.08247,1.08662,61803.5205
17.11.2023 17:30:00.000 GMT+0530,1.08660,1.08933,1.08573,1.08867,85244.4307
17.11.2023 21:30:00.000 GMT+0530,1.08868,1.09045,1.08748,1.08996,45544.8989
18.11.2023 01:30:00.000 GMT+0530,1.08997,1.09148,1.08972,1.09138,14676.3994
20.11.2023 01:30:00.000 GMT+0530,1.09095,1.09110,1.09054,1.09055,6802.8501
20.11.2023 05:30:00.000 GMT+0530,1.09054,1.09249,1.08974,1.09238,31212.6504
20.11.2023 09:30:00.000 GMT+0530,1.09238,1.09358,1.09129,1.09160,33059.8897
20.11.2023 13:30:00.000 GMT+0530,1.09160,1.09401,1.09152,1.09228,47866.4199
20.11.2023 17:30:00.000 GMT+0530,1.09228,1.09457,1.09187,1.09382,58167.969699999994
20.11.2023 21:30:00.000 GMT+0530,1.09381,1.09517,1.09351,1.09464,45584.630300000004
21.11.2023 01:30:00.000 GMT+0530,1.09463,1.09475,1.09379,1.09446,13285.309999999998
21.11.2023 05:30:00.000 GMT+0530,1.09447,1.09641,1.09421,1.09635,33807.109800000006
21.11.2023 09:30:00.000 GMT+0530,1.09633,1.09651,1.09507,1.09538,30287.6197
21.11.2023 13:30:00.000 GMT+0530,1.09538,1.09639,1.09390,1.09392,53850.0889
21.11.2023 17:30:00.000 GMT+0530,1.09393,1.09612,1.09313,1.09341,80737.1298
21.11.2023 21:30:00.000 GMT+0530,1.09342,1.09437,1.09001,1.09151,55235.930700000004
22.11.2023 01:30:00.000 GMT+0530,1.09152,1.09185,1.09098,1.09169,12703.340100000001
22.11.2023 05:30:00.000 GMT+0530,1.09170,1.09229,1.09088,1.09142,28406.9702
22.11.2023 09:30:00.000 GMT+0530,1.09142,1.09166,1.08956,1.09145,31359.190499999997
22.11.2023 13:30:00.000 GMT+0530,1.09145,1.09197,1.08826,1.08999,57564.7295
22.11.2023 17:30:00.000 GMT+0530,1.09000,1.09177,1.08522,1.08657,119279.4786
22.11.2023 21:30:00.000 GMT+0530,1.08657,1.08878,1.08614,1.08838,43560.9307
23.11.2023 01:30:00.000 GMT+0530,1.08838,1.08893,1.08817,1.08878,10337.910300000001
23.11.2023 05:30:00.000 GMT+0530,1.08880,1.09057,1.08878,1.09049,14438.45
23.11.2023 09:30:00.000 GMT+0530,1.09050,1.09176,1.09009,1.09138,19842.2298
23.11.2023 13:30:00.000 GMT+0530,1.09137,1.09303,1.08955,1.09146,68703.5498
23.11.2023 17:30:00.000 GMT+0530,1.09146,1.09151,1.08870,1.09097,41356.5605
23.11.2023 21:30:00.000 GMT+0530,1.09096,1.09099,1.09024,1.09036,9956.3001
24.11.2023 01:30:00.000 GMT+0530,1.09037,1.09070,1.09021,1.09038,4688.75
24.11.2023 05:30:00.000 GMT+0530,1.09037,1.09102,1.08949,1.08990,20383.0094
24.11.2023 09:30:00.000 GMT+0530,1.08992,1.09119,1.08973,1.09079,19101.47
24.11.2023 13:30:00.000 GMT+0530,1.09079,1.09207,1.09014,1.09141,40181.52
24.11.2023 17:30:00.000 GMT+0530,1.09141,1.09452,1.09068,1.09398,58599.619999999995
24.11.2023 21:30:00.000 GMT+0530,1.09397,1.09486,1.09282,1.09459,31908.860099999998
25.11.2023 01:30:00.000 GMT+0530,1.09458,1.09475,1.09341,1.09341,6598.78
27.11.2023 01:30:00.000 GMT+0530,1.09438,1.09474,1.09384,1.09396,4635.9999
27.11.2023 05:30:00.000 GMT+0530,1.09397,1.09496,1.09267,1.09452,27256.3902
27.11.2023 09:30:00.000 GMT+0530,1.09453,1.09592,1.09419,1.09475,24725.880400000002
27.11.2023 13:30:00.000 GMT+0530,1.09474,1.09564,1.09392,1.09536,39741.1807
27.11.2023 17:30:00.000 GMT+0530,1.09537,1.09551,1.09251,1.09326,91075.1085
27.11.2023 21:30:00.000 GMT+0530,1.09327,1.09566,1.09278,1.09562,47624.180199999995
28.11.2023 01:30:00.000 GMT+0530,1.09562,1.09591,1.09500,1.09589,15837.8501
28.11.2023 05:30:00.000 GMT+0530,1.09589,1.09628,1.09533,1.09550,24645.4701
28.11.2023 09:30:00.000 GMT+0530,1.09550,1.09552,1.09344,1.09358,22874.9508
28.11.2023 13:30:00.000 GMT+0530,1.09358,1.09575,1.09358,1.09499,46161.500499999995
28.11.2023 17:30:00.000 GMT+0530,1.09499,1.10019,1.09454,1.09809,105305.3106
28.11.2023 21:30:00.000 GMT+0530,1.09809,1.10088,1.09732,1.09911,78679.9707
29.11.2023 01:30:00.000 GMT+0530,1.09910,1.10055,1.09759,1.10039,17147.1
29.11.2023 05:30:00.000 GMT+0530,1.10041,1.10171,1.09975,1.09984,35363.3003
29.11.2023 09:30:00.000 GMT+0530,1.09983,1.10045,1.09819,1.09845,36488.9297
29.11.2023 13:30:00.000 GMT+0530,1.09845,1.09983,1.09691,1.09847,70842.6387
29.11.2023 17:30:00.000 GMT+0530,1.09845,1.09948,1.09601,1.09747,113828.4062
29.11.2023 21:30:00.000 GMT+0530,1.09746,1.09947,1.09615,1.09831,45648.3106
30.11.2023 01:30:00.000 GMT+0530,1.09830,1.09838,1.09678,1.09732,15809.7698
30.11.2023 05:30:00.000 GMT+0530,1.09731,1.09838,1.09672,1.09742,23301.850599999998
30.11.2023 09:30:00.000 GMT+0530,1.09742,1.09817,1.09404,1.09514,34203.229900000006
30.11.2023 13:30:00.000 GMT+0530,1.09515,1.09592,1.09090,1.09157,67086.3701
